a,4.416011444577493,8.064716131847485,0.04913306038611589,0.041630244551873564
4.610585499831088,7.92958457586041
4.274967148487492,7.841554565032144
4.431756544722294,8.054816143243409
4.376614705564776,8.316498727354011
4.854139329072914,8.189053888248091
4.63464215614066,7.732216376466731
4.40277182285669,8.167874755437799
4.650935433011091,8.06189720830614
4.415851053353791,8.41929270079321
3.927750417638221,8.21187625030625
4.205881138140359,8.080218454849975
4.5467176222676615,8.080580587779641
4.425762310278773,7.92972234524773
4.396317020351123,7.8977147575321895
4.550391608833685,7.9699683482983055
4.402740021282059,8.46466177165658
4.411434018236528,8.297880922318598
4.606429832857091,8.037392291220348
4.400278670224105,8.077576436818914
4.228459748906652,7.767007283169894
4.522703367946566,8.344171687294063
4.739765733085463,8.28987168960293
4.113121995724964,7.93100760441013
4.429078670905799,8.212362277672764
4.355228858900156,8.118856037071104
4.021362248074965,7.984984145458593
4.467669072030127,8.11085996541797
4.326378311641762,7.900218417135068
4.573247073768266,7.866549953719984
4.522823955857978,8.117782783952121
4.1744737982966225,7.902537359141673
4.177066276653309,8.087365729633547
4.542055704342737,8.051256799558944
4.357554018610977,7.847460631984417
4.399142600325505,7.497770781502151
4.257368102635172,8.28567144169566
4.331938905426086,8.564279120996003
4.672207613719727,8.16765388381062
4.831083986502535,7.867279675908877
4.27037586874165,7.909696204594792
4.5331321309140105,8.048870242335159
4.261712012703412,7.806064580983024
4.17213917677163,8.490697935126894
4.3782502216210455,7.837764971232264
4.761132617791755,7.939215523451843
4.14170321612566,7.4994673228009345
4.487456457957589,7.75387861637939
4.193827137520587,7.923385890059087
4.333169454886671,8.20973774085188
4.133044592391705,7.89454030133326
4.50964671298414,8.092286586473824
4.08164240968649,8.425570142833408
4.2527400323276465,8.108544038812676
4.547007749394358,8.125822417292953
4.539651971377326,8.032228964521362
4.340082539255743,8.060693841454848
4.6562873424063165,8.107162093210201
4.439412265132293,7.934508495624671
4.850477606671113,8.333955044746803
4.401030295380592,8.141003241786903
4.5584719197822485,7.911643388471636
4.480538466676137,7.828686489816519
4.477288718023165,7.737362251413295
4.774896479005558,8.331648464737668
4.315564010606653,8.293664766492077
4.636047971457511,7.962028644277672
4.213343846898181,8.184042266318471
4.559227537186082,8.266244057942203
4.061059194544328,8.163827385629356
4.568490987740891,8.114751617733003
4.640434098838203,8.43512742514446
4.317826973471989,7.9945821888338235
4.162323322852751,7.909380805267086
4.635688044459749,7.996612534801691
4.444154827835146,8.097098489537403
4.2723218086005845,7.6183150504174995
4.135262206727448,7.818110776918799
4.364136650551692,8.005425285596775
4.8201630919783796,8.291931322325123
4.4240144453383845,7.930663388065178
4.179158859006724,8.025701141070646
4.327805852382593,8.516260857945156
4.649137146525874,8.102872708135775
4.209553123106615,7.9611919284319645
4.667680968450235,7.87271609508893
4.517053470497698,7.877162964913377
4.354656431556667,8.310031023061665
4.197895673818251,7.95919895346775
4.243667116846837,8.04758215729297
4.437805639298316,8.063604445190332
4.370961467493236,7.810711294079432
4.495053914043148,7.89961908804757
4.237816717341509,8.057543362990605
4.840059608972094,7.883409347272546
4.507262989640813,8.010934989791842
4.3225857413586475,7.835695256722409
4.467295029660028,7.925442880177311
4.710919602062785,8.07231835891751
4.647653391404327,7.755679039018091
4.249571966624638,8.065144110036217
b,3.7778560740210834,8.658097900401792,0.06145243089295249,0.00653019645644719
3.8086836423753523,8.635786933933842
3.9533482514569633,8.698035316828214
3.9481404994749463,8.70037450787755
4.024991729744663,8.469971469857079
4.0597541468251395,8.553755185728654
3.421451256905508,8.673298224025567
3.661979938967923,8.735785210617705
3.7737264153277676,8.73590102221522
4.056233215162925,8.531389915075579
3.5916501013965787,8.58208527911426
4.3130146350980585,8.743528432471095
3.356489697533844,8.586600759124918
